MAS: Financial Database - Exchange Rates

Exchange Rates (Daily)
Jan 2006 to Oct 2025


End of Period,,,S$ Per 100 Units of Indian Rupee
,,09,3.7616
,,10,3.7572
,,11,3.7504
,,12,3.7559
,,13,3.7423
,,16,3.7528
,,17,3.7579
,,18,3.7602
,,19,3.7510
,,20,3.7497
,,23,3.7452
,,24,3.7368
,,25,3.7374
,,26,3.7468
,,27,3.7401
,,30,3.7317
,,31,3.7385
,Aug,01,3.7527
,,02,3.7611
,,03,3.7612
,,06,3.7475
,,07,3.7508
,,08,3.7190
,,10,3.7428
,,13,3.7447
,,14,3.7424
,,15,3.7748
,,16,3.7414
,,17,3.6935
,,20,3.7147
,,21,3.7171
,,22,3.7252
,,23,3.7336
,,24,3.7074
,,27,3.7133
,,28,3.6980
,,29,3.6914
,,30,3.7121
,,31,3.7096
,Sep,03,3.7213
,,04,3.7220
,,05,3.7286
,,06,3.7263
,,07,3.7455
,,10,3.7465
,,11,3.7540
,,12,3.7480
,,13,3.7395
,,14,3.7397
,,17,3.7433
,,18,3.7361
,,19,3.7372
,,20,3.7620
,,21,3.7709
,,24,3.7770
,,25,3.7703
,,26,3.7747
,,27,3.7665
,,28,3.7446
,Oct,01,3.7232
,,02,3.7298
,,03,3.7148
,,04,3.7540
,,05,3.7485
,,08,3.7274
,,09,3.7316
,,10,3.7273
,,11,3.7296
,,12,3.7226
,,15,3.7259
,,16,3.7280
,,17,3.6815
,,18,3.7048
,,19,3.6831
,,22,3.6717
,,23,3.6934
,,24,3.7044
,,25,3.6929
,,26,3.6758
,,29,3.6868
,,30,3.6818
,,31,3.6857
,Nov,01,3.6810
,,02,3.6808
,,05,3.6793
,,06,3.6920
,,07,3.6779
,,09,3.6862
,,12,3.6731
,,13,3.6922
,,14,3.6696
,,15,3.6777
,,16,3.6905
,,19,3.6858
,,20,3.6878
,,21,3.6754
,,22,3.6800
,,23,3.6595
,,26,3.6399
,,27,3.6149
,,28,3.6309
,,29,3.6436
,,30,3.6394
,Dec,03,3.6671
,,04,3.6748
,,05,3.6666
,,06,3.6695
,,07,3.6627
,,10,3.6569
,,11,3.6624
,,12,3.6613
,,13,3.6637
,,14,3.6648
,,17,3.6891
,,18,3.6868
,,19,3.6912
,,21,3.7115
,,24,3.6825
,,26,3.6835
,,27,3.6825
,,28,3.6710
,,31,3.6597

"* Yearly, monthly and weekly figures are end period values."
"* Daily figures are values as of noon."


End of Period,,,S$ Per 100 Units of Indian Rupee
2008,Jan,02,3.6569
,,03,3.6417
,,04,3.6475
,,07,3.6499
,,08,3.6484
,,09,3.6441
,,10,3.6421
,,11,3.6341
,,14,3.6420
,,15,3.6399
,,16,3.6347
,,17,3.6417
,,18,3.6587
,,21,3.6565
,,22,3.6536
,,23,3.6391
,,24,3.6221
,,25,3.6151
,,28,3.6069
,,29,3.6039
,,30,3.6048
,,31,3.6064
,Feb,01,3.5990
,,04,3.5955
,,05,3.5851
,,06,3.5798
,,11,3.5794
,,12,3.5759
,,13,3.5738
,,14,3.5748
,,15,3.5690
,,18,3.5607
,,19,3.5472
,,20,3.5267
,,21,3.5189
,,22,3.5241
,,25,3.5129
,,26,3.5187
,,27,3.5229
,,28,3.5109
,,29,3.4875
,Mar,03,3.4759
,,04,3.4538
,,05,3.4450
,,06,3.4584
,,07,3.4258
,,10,3.4159
,,11,3.4270
,,12,3.4428
,,13,3.4129
,,14,3.4088
,,17,3.3994
,,18,3.3988
,,19,3.4159
,,20,3.4343
,,24,3.4426
,,25,3.4514
,,26,3.4371
,,27,3.4342
,,28,3.4449
,,31,3.4639
,Apr,01,3.4484
,,02,3.4580
,,03,3.4577
,,04,3.4594
,,07,3.4633
,,08,3.4508
,,09,3.4499
,,10,3.4061
,,11,3.4036
,,14,3.4050
,,15,3.3950
,,16,3.3942
,,17,3.3832
,,18,3.4059
,,21,3.3952
,,22,3.3828
,,23,3.3740
,,24,3.3712
,,25,3.3792
,,28,3.3914
,,29,3.3849
,,30,3.3723
,May,02,3.3562
,,05,3.3548
,,06,3.3339
,,07,3.3029
,,08,3.3023
,,09,3.2914
,,12,3.2958
,,13,3.2498
,,14,3.2540
,,15,3.2604
,,16,3.2262
,,20,3.2123
,,21,3.1953
,,22,3.1506
,,23,3.1787
,,26,3.1826
,,27,3.1791
,,28,3.1796
,,29,3.1908
,,30,3.2075
,Jun,02,3.2285
,,03,3.2050
,,04,3.2059
,,05,3.1920
,,06,3.1916
,,09,3.1791
,,10,3.1853
,,11,3.1973
,,12,3.2173
,,13,3.2170
,,16,3.2049
,,17,3.1856
,,18,3.1873
,,19,3.1857
,,20,3.1827
,,23,3.1763
,,24,3.1854
,,25,3.1874
,,26,3.1961
,,27,3.1835
,,30,3.1735
,Jul,01,3.1571
,,02,3.1433
,,03,3.1334
,,04,3.1466
,,07,3.1614
,,08,3.1439
,,09,3.1613
,,10,3.1501
,,11,3.1636
,,14,3.1685
,,15,3.1299
,,16,3.1253
,,17,3.1449
,,18,3.1688
,,21,3.1608
,,22,3.1632
,,23,3.1987
,,24,3.2525
,,25,3.2155
,,28,3.2293
,,29,3.1891
,,30,3.2116
,,31,3.2179
,Aug,01,3.2220
,,04,3.2296
,,05,3.2443
,,06,3.2823
,,07,3.2913
,,08,3.3130
,,11,3.3552
,,12,3.3396
,,13,3.2959
,,14,3.2875
,,15,3.3120
,,18,3.2639
,,19,3.2700
,,20,3.2118
,,21,3.2349
,,22,3.2361
,,25,3.2567
,,26,3.2243
,,27,3.2400
,,28,3.2305
,,29,3.2362
,Sep,01,3.2185
,,02,3.2341
,,03,3.2499
,,04,3.2134
,,05,3.2304
,,08,3.2033
,,09,3.1975
,,10,3.1871
,,11,3.1725
,,12,3.1463
,,15,3.1133
,,16,3.0927
,,17,3.0952
,,18,3.0735
,,19,3.0966
,,22,3.1304
,,23,3.0906
,,24,3.0866
,,25,3.0779
,,26,3.0757
,,29,3.0469
,,30,3.1030
,Oct,02,3.1122
,,03,3.0729
,,06,3.0833
,,07,3.0560
,,08,3.0333
,,09,3.0871
,,10,3.0231
,,13,3.0641
,,14,3.0491
,,15,3.0243
,,16,3.0240
,,17,3.0398
,,20,3.0319
,,21,3.0142
,,22,3.0336
,,23,3.0203
,,24,3.0106
,,28,3.0560
,,29,3.0159
,,30,2.9940
,,31,2.9940
,Nov,03,3.0113
,,04,3.0395
,,05,3.1306
,,06,3.1072
,,07,3.1327
,,10,3.1453
,,11,3.1490
,,12,3.0957
,,13,3.0992
,,14,3.0733
,,17,3.1132
,,18,3.0741
,,19,3.0686
,,20,3.0272
,,21,3.0417
,,24,3.0552
,,25,3.0456
,,26,3.0276
,,27,3.0646
,,28,3.0286
,Dec,01,3.0383
,,02,3.0245
,,03,3.0642
,,04,3.0546
,,05,3.0617
,,09,3.0748
,,10,3.0523
,,11,3.0708
,,12,3.0547
,,15,3.0778
,,16,3.0764
,,17,3.0754
,,18,3.0331
,,19,3.0719
,,22,3.0652
,,23,2.9966
,,24,2.9474
,,26,3.0176
,,29,2.9842
,,30,2.9683
,,31,2.9694

"* Yearly, monthly and weekly figures are end period values."
"* Daily figures are values as of noon."


End of Period,,,S$ Per 100 Units of Indian Rupee
2009,Jan,02,2.9625
,,05,3.0248
,,06,3.0225
,,07,3.0389
,,08,3.0653
,,09,3.0094
,,12,3.0712
,,13,3.0553
,,14,3.0477
,,15,3.0501
,,16,3.0475
,,19,3.0614
,,20,3.0677
,,21,3.0545
,,22,3.0590
,,23,3.0575
,,28,3.0726
,,29,3.0763
,,30,3.0711
,Feb,02,3.0881
,,03,3.0892
,,04,3.0993
,,05,3.0888
,,06,3.0917
,,09,3.0821
,,10,3.0808
,,11,3.0894
,,12,3.0958
,,13,3.0941
,,16,3.1096
,,17,3.1070
,,18,3.0780
,,19,3.0643
,,20,3.0803
,,23,3.0871
,,24,3.0706
,,25,3.0684
,,26,3.0594
,,27,3.0434
,Mar,02,3.0153
,,03,2.9988
,,04,2.9903
,,05,3.0135
,,06,2.9990
,,09,2.9921
,,10,2.9909
,,11,3.0088
,,12,2.9650
,,13,2.9779
,,16,2.9951
,,17,2.9886
,,18,2.9767
,,19,2.9773
,,20,3.0122
,,23,2.9860
,,24,2.9946
,,25,2.9673
,,26,2.9813
,,27,3.0004
,,30,2.9805
,,31,2.9804
,Apr,01,3.0027
,,02,3.0084
,,03,3.0264
,,06,3.0042
,,07,3.0283
,,08,3.0036
,,09,3.0266
,,13,3.0363
,,14,3.0238
,,15,3.0110
,,16,3.0291
,,17,3.0101
,,20,3.0165
,,21,2.9901
,,22,2.9911
,,23,2.9925
,,24,2.9936
,,27,2.9812
,,28,2.9822
,,29,2.9763
,,30,2.9775
,May,04,2.9721
,,05,2.9696
,,06,2.9871
,,07,2.9826
,,08,2.9771
,,11,2.9681
,,12,2.9440
,,13,2.9484
,,14,2.9414
,,15,2.9516
,,18,3.0402
,,19,3.0884
,,20,3.0631
,,21,3.0699
,,22,3.0738
,,25,3.0542
,,26,3.0506
,,27,3.0382
,,28,3.0367
,,29,3.0534
,Jun,01,3.0640
,,02,3.0584
,,03,3.0689
,,04,3.0571
,,05,3.0695
,,08,3.0754
,,09,3.0664
,,10,3.0668
,,11,3.0600
,,12,3.0515
,,15,3.0453
,,16,3.0521
,,17,3.0484
,,18,3.0262
,,19,3.0264
,,22,3.0180
,,23,2.9951
,,24,3.0024
,,25,3.0005
,,26,2.9982
,,29,3.0209
,,30,3.0277
,Jul,01,3.0114
,,02,3.0285
,,03,3.0153
,,06,3.0375
,,07,3.0123
,,08,2.9946
,,09,2.9849
,,10,3.0026
,,13,2.9661
,,14,2.9872
,,15,2.9852
,,16,2.9920
,,17,2.9828
,,20,2.9795
,,21,2.9840
,,22,2.9890
,,23,2.9784
,,24,2.9820
,,27,2.9947
,,28,2.9863
,,29,2.9797
,,30,2.9782
,,31,2.9889
,Aug,03,3.0017
,,04,3.0184
,,05,3.0080
,,06,3.0096
,,07,3.0009
,,11,3.0090
,,12,3.0087
,,13,2.9974
,,14,2.9871
,,17,2.9754
,,18,2.9646
,,19,2.9903
,,20,2.9713
,,21,2.9583
,,24,2.9697
,,25,2.9553
,,26,2.9545
,,27,2.9491
,,28,2.9534
,,31,2.9499
,Sep,01,2.9548
,,02,2.9391
,,03,2.9500
,,04,2.9469
,,07,2.9394
,,08,2.9458
,,09,2.9371
,,10,2.9454
,,11,2.9367
,,14,2.9261
,,15,2.9236
,,16,2.9295
,,17,2.9422
,,18,2.9376
,,22,2.9391
,,23,2.9454
,,24,2.9406
,,25,2.9428
,,28,2.9676
,,29,2.9544
,,30,2.9568
,Oct,01,2.9473
,,02,2.9689
,,05,2.9664
,,06,2.9749
,,07,3.0071
,,08,3.0105
,,09,3.0044
,,12,3.0067
,,13,3.0282
,,14,3.0200
,,15,3.0261
,,16,3.0006
,,19,3.0273
,,20,3.0178
,,21,3.0051
,,22,2.9926
,,23,2.9975
,,26,2.9930
,,27,2.9831
,,28,2.9707
,,29,2.9491
,,30,2.9795
,Nov,02,2.9853
,,03,2.9714
,,04,2.9663
,,05,2.9643
,,06,2.9812
,,09,2.9829
,,10,2.9870
,,11,2.9808
,,12,2.9875
,,13,2.9791
,,16,3.0010
,,17,2.9985
,,18,2.9954
,,19,2.9878
,,20,2.9804
,,23,2.9876
,,24,2.9765
,,25,2.9873
,,26,2.9881
,,30,2.9808
,Dec,01,2.9820
,,02,2.9890
,,03,2.9896
,,04,2.9901
,,07,2.9896
,,08,2.9863
,,09,2.9773
,,10,2.9786
,,11,2.9853
,,14,2.9807
,,15,2.9838
,,16,2.9895
,,17,2.9923
,,18,2.9892
,,21,2.9995
,,22,3.0019
,,23,3.0135
,,24,3.0091
,,28,3.0211
,,29,3.0159
,,30,3.0099
,,31,3.0071

"* Yearly, monthly and weekly figures are end period values."
"* Daily figures are values as of noon."


End of Period,,,S$ Per 100 Units of Indian Rupee
2010,Jan,04,3.0205
,,05,3.0180
,,06,3.0279
,,07,3.0438
,,08,3.0572
,,11,3.0576
,,12,3.0568
,,13,3.0399
,,14,3.0494
,,15,3.0442
,,18,3.0390
,,19,3.0444
,,20,3.0347
,,21,3.0405
,,22,3.0358
,,25,3.0350
,,26,3.0487
,,27,3.0292
,,28,3.0343
,,29,3.0301
,Feb,01,3.0395
,,02,3.0533
,,03,3.0566
,,04,3.0650
,,05,3.0521
,,08,3.0415
,,09,3.0433
,,10,3.0454
,,11,3.0413
,,12,3.0578
,,17,3.0527
,,18,3.0516
,,19,3.0447
,,22,3.0528
,,23,3.0499
,,24,3.0479
,,25,3.0441
,,26,3.0422
,Mar,01,3.0556
,,02,3.0559
,,03,3.0548
,,04,3.0578
,,05,3.0626
,,08,3.0770
,,09,3.0770
,,10,3.0773
,,11,3.0778
,,12,3.0747
,,15,3.0660
,,16,3.0781
,,17,3.0679
,,18,3.0662
,,19,3.0835
,,22,3.0745
,,23,3.0767
,,24,3.0920
,,25,3.0783
,,26,3.0936
,,29,3.1115
,,30,3.1128
,,31,3.1077
,Apr,01,3.1257
,,05,3.1252
,,06,3.1427
,,07,3.1473
,,08,3.1324
,,09,3.1394
,,12,3.1386
,,13,3.1227
,,14,3.1112
,,15,3.1020
,,16,3.0938
,,19,3.0948
,,20,3.0885
,,21,3.0908
,,22,3.0857
,,23,3.0850
,,26,3.0868
,,27,3.0775
,,28,3.0775
,,29,3.0790
,,30,3.0786
,May,03,3.0809
,,04,3.0785
,,05,3.0764
,,06,3.0845
,,07,3.0719
,,10,3.0601
,,11,3.0654
,,12,3.0629
,,13,3.0675
,,14,3.0622
,,17,3.0548
,,18,3.0494
,,19,3.0422
,,20,3.0226
,,21,2.9857
,,24,3.0081
,,25,2.9959
,,26,2.9771
,,27,3.0009
,,31,3.0164
,Jun,01,3.0115
,,02,2.9992
,,03,3.0073
,,04,3.0085
,,07,2.9987
,,08,3.0150
,,09,3.0166
,,10,3.0082
,,11,3.0051
,,14,3.0020
,,15,3.0016
,,16,3.0053
,,17,2.9965
,,18,3.0105
,,21,3.0154
,,22,3.0036
,,23,3.0014
,,24,3.0006
,,25,2.9969
,,28,2.9990
,,29,2.9928
,,30,3.0048
,Jul,01,2.9984
,,02,2.9840
,,05,2.9758
,,06,2.9766
,,07,2.9565
,,08,2.9540
,,09,2.9511
,,12,2.9609
,,13,2.9483
,,14,2.9513
,,15,2.9431
,,16,2.9460
,,19,2.9352
,,20,2.9102
,,21,2.9058
,,22,2.9096
,,23,2.9197
,,26,2.9093
,,27,2.9047
,,28,2.9189
,,29,2.9239
,,30,2.9282
,Aug,02,2.9338
,,03,2.9293
,,04,2.9228
,,05,2.9295
,,06,2.9318
,,10,2.9253
,,11,2.9162
,,12,2.9012
,,13,2.9170
,,16,2.9156
,,17,2.9096
,,18,2.9066
,,19,2.9238
,,20,2.9060
,,23,2.9070
,,24,2.9106
,,25,2.8982
,,26,2.8984
,,27,2.8930
,,30,2.8918
,,31,2.8823
,Sep,01,2.8863
,,02,2.8840
,,03,2.8874
,,06,2.8862
,,07,2.8887
,,08,2.8768
,,09,2.8877
,,13,2.8940
,,14,2.8857
,,15,2.8842
,,16,2.8854
,,17,2.9026
,,20,2.9243
,,21,2.9277
,,22,2.9179
,,23,2.9057
,,24,2.9138
,,27,2.9283
,,28,2.9279
,,29,2.9357
,,30,2.9560
,Oct,01,2.9418
,,04,2.9629
,,05,2.9438
,,06,2.9575
,,07,2.9484
,,08,2.9490
,,11,2.9534
,,12,2.9364
,,13,2.9349
,,14,2.9229
,,15,2.9461
,,18,2.9510
,,19,2.9335
,,20,2.9548
,,21,2.9347
,,22,2.9259
,,25,2.9137
,,26,2.9096
,,27,2.9215
,,28,2.9220
,,29,2.9161
,Nov,01,2.9036
,,02,2.9021
,,03,2.9094
,,04,2.9003
,,08,2.9031
,,09,2.8990
,,10,2.9037
,,11,2.9056
,,12,2.9093
,,15,2.8924
,,16,2.8770
,,18,2.8581
,,19,2.8633
,,22,2.8600
,,23,2.8571
,,24,2.8745
,,25,2.8629
,,26,2.8790
,,29,2.8782
,,30,2.8682
,Dec,01,2.8863
,,02,2.9016
,,03,2.9000
,,06,2.9001
,,07,2.9076
,,08,2.9233
,,09,2.9094
,,10,2.8908
,,13,2.8948
,,14,2.8957
,,15,2.8945
,,16,2.8875
,,17,2.8973
,,20,2.8988
,,21,2.9054
,,22,2.9004
,,23,2.9013
,,24,2.8820
,,27,2.8795
,,28,2.8707
,,29,2.8750
,,30,2.8778
,,31,2.8700

"* Yearly, monthly and weekly figures are end period values."
"* Daily figures are values as of noon."


End of Period,,,S$ Per 100 Units of Indian Rupee
2011,Jan,03,2.8730
,,04,2.8771
,,05,2.8529
,,06,2.8511
,,07,2.8596
,,10,2.8564
,,11,2.8636
,,12,2.8674
,,13,2.8588
,,14,2.8503
,,17,2.8341
,,18,2.8303
,,19,2.8266
,,20,2.8242
,,21,2.8179
,,24,2.8203
,,25,2.8147
,,26,2.8126
,,27,2.8029
,,28,2.8021
,,31,2.7992
,Feb,01,2.7886
,,02,2.7949
,,07,2.7996
,,08,2.8100
,,09,2.8121
,,10,2.8009
,,11,2.8010
,,14,2.8113
,,15,2.8188
,,16,2.8242
,,17,2.8150
,,18,2.8227
,,21,2.8229
,,22,2.8364
,,23,2.8249
,,24,2.8206
,,25,2.8122
,,28,2.8132
,Mar,01,2.8154
,,02,2.8414
,,03,2.8201
,,04,2.8191
,,07,2.8079
,,08,2.8144
,,09,2.8207
,,10,2.8198
,,11,2.8113
,,14,2.8105
,,15,2.8132
,,16,2.8280
,,17,2.8354
,,18,2.8250
,,21,2.8197
,,22,2.8150
,,23,2.8100
,,24,2.8207
,,25,2.8236
,,28,2.8205
,,29,2.8222
,,30,2.8243
,,31,2.8229
,Apr,01,2.8386
,,04,2.8472
,,05,2.8385
,,06,2.8491
,,07,2.8518
,,08,2.8574
,,11,2.8452
,,12,2.8538
,,13,2.8235
,,14,2.8206
,,15,2.7932
,,18,2.8090
,,19,2.8001
,,20,2.7981
,,21,2.7927
,,25,2.7742
,,26,2.7735
,,27,2.7701
,,28,2.7692
,,29,2.7630
,May,03,2.7601
,,04,2.7574
,,05,2.7623
,,06,2.7530
,,09,2.7566
,,10,2.7585
,,11,2.7539
,,12,2.7618
,,13,2.7645
,,16,2.7731
,,18,2.7550
,,19,2.7525
,,20,2.7511
,,23,2.7545
,,24,2.7627
,,25,2.7566
,,26,2.7470
,,27,2.7347
,,30,2.7340
,,31,2.7415
,Jun,01,2.7355
,,02,2.7564
,,03,2.7490
,,06,2.7451
,,07,2.7484
,,08,2.7499
,,09,2.7576
,,10,2.7534
,,13,2.7609
,,14,2.7519
,,15,2.7555
,,16,2.7622
,,17,2.7590
,,20,2.7536
,,21,2.7518
,,22,2.7515
,,23,2.7482
,,24,2.7489
,,27,2.7539
,,28,2.7611
,,29,2.7525
,,30,2.7471
,Jul,01,2.7510
,,04,2.7533
,,05,2.7570
,,06,2.7623
,,07,2.7610
,,08,2.7572
,,11,2.7518
,,12,2.7517
,,13,2.7449
,,14,2.7388
,,15,2.7338
,,18,2.7376
,,19,2.7322
,,20,2.7316
,,21,2.7288
,,22,2.7270
,,25,2.7223
,,26,2.7175
,,27,2.7291
,,28,2.7265
,,29,2.7298
,Aug,01,2.7282
,,02,2.7219
,,03,2.7260
,,04,2.7243
,,05,2.7281
,,08,2.7035
,,10,2.6924
,,11,2.6781
,,12,2.6750
,,15,2.6711
,,16,2.6583
,,17,2.6568
,,18,2.6490
,,19,2.6611
,,22,2.6282
,,23,2.6431
,,24,2.6350
,,25,2.6191
,,26,2.6206
,,29,2.6281
,,31,2.6238
,Sep,01,2.6346
,,02,2.6220
,,05,2.6290
,,06,2.6214
,,07,2.6270
,,08,2.6162
,,09,2.6222
,,12,2.6263
,,13,2.6204
,,14,2.6041
,,15,2.6109
,,16,2.6133
,,19,2.6346
,,20,2.6351
,,21,2.6317
,,22,2.6405
,,23,2.6123
,,26,2.6288
,,27,2.6192
,,28,2.6241
,,29,2.6478
,,30,2.6442
,Oct,03,2.6543
,,04,2.6722
,,05,2.6606
,,06,2.6545
,,07,2.6390
,,10,2.6285
,,11,2.6168
,,12,2.6058
,,13,2.6060
,,14,2.5897
,,17,2.5889
,,18,2.5788
,,19,2.5713
,,20,2.5708
,,21,2.5567
,,24,2.5503
,,25,2.5367
,,27,2.5628
,,28,2.5463
,,31,2.5574
,Nov,01,2.5714
,,02,2.5808
,,03,2.5910
,,04,2.5822
,,08,2.5799
,,09,2.5556
,,10,2.5868
,,11,2.5757
,,14,2.5624
,,15,2.5516
,,16,2.5492
,,17,2.5500
,,18,2.5379
,,21,2.5228
,,22,2.4844
